Date,temperature_2m_max,temperature_2m_min,dbt,wbt,relative_humidity_2m_mean,wind_speed_10m_max,cloud_cover_mean,shortwave_radiation_sum,surface_pressure_mean,et0_fao_evapotranspiration,precipitation_sum,vapour_pressure_deficit_max,sunshine_duration
1987-04-27,28.4,22.3,25.5,23.5,85,10.9,66,12.34,1009.0,2.68,29.1,1.2,29367.33
1987-04-28,29.1,21.3,24.6,22.5,85,11.9,60,18.29,1010.0,3.72,9.7,1.28,39600.0
1987-04-29,30.1,22.8,25.4,23.3,85,11.4,41,20.56,1008.0,4.22,7.7,1.51,39734.68
1987-04-30,30.8,22.6,26.2,23.9,84,19.5,41,19.76,1005.3,4.23,25.0,1.45,43200.0
1987-05-01,30.7,25.8,28.1,25.2,80,20.2,46,20.39,1006.1,4.65,1.5,1.49,43200.0
1987-05-02,31.6,25.7,28.1,25.3,81,15.3,19,22.14,1007.2,4.86,1.1,1.53,43200.0
1987-05-03,31.1,23.1,26.0,24.3,87,11.0,39,17.47,1007.8,3.67,26.7,1.54,28800.0
1987-05-04,29.8,22.3,25.6,22.8,80,8.0,47,20.16,1006.6,4.19,0.3,1.86,29139.4
1987-05-05,30.4,22.2,25.4,23.3,85,8.1,28,23.37,1005.6,4.71,13.1,1.57,43200.0
1987-05-06,31.5,23.1,27.1,24.7,83,14.0,22,22.98,1004.8,4.84,2.4,1.7,43289.19
1987-05-07,33.1,26.0,28.8,25.9,81,17.1,69,20.72,1004.4,4.84,0.0,2.08,42253.62
1987-05-08,32.2,25.9,28.7,26.0,82,14.4,50,19.23,1006.2,4.38,0.3,1.76,42142.2
1987-05-09,32.9,25.1,28.6,25.8,81,12.4,33,20.79,1007.5,4.69,0.0,2.01,41522.22
1987-05-10,33.4,24.8,29.2,26.2,80,9.3,56,23.1,1008.2,5.02,0.0,2.11,42528.79
1987-05-11,34.9,25.5,29.7,25.9,76,9.4,31,25.51,1007.9,5.72,0.2,3.1,43231.19
1987-05-12,35.5,24.8,29.7,25.7,74,9.3,11,26.88,1007.5,6.07,0.0,3.35,43743.78
1987-05-13,35.4,25.1,29.6,25.2,73,12.7,20,27.51,1008.4,6.34,0.0,3.45,43732.55
1987-05-14,35.8,25.3,29.8,24.9,69,13.7,4,27.51,1008.0,6.67,0.0,3.62,43721.28
1987-05-15,36.5,25.8,30.5,25.1,66,15.4,2,27.27,1007.7,6.8,0.0,3.63,43973.47
1987-05-16,37.2,26.4,31.2,25.3,64,14.5,3,27.25,1006.9,6.95,0.0,3.97,43698.6
1987-05-17,38.0,27.1,32.0,25.8,63,15.2,4,27.07,1004.9,6.9,0.0,4.37,43687.23
1987-05-18,38.6,27.8,32.4,26.8,66,15.8,11,26.47,1002.8,6.97,0.0,4.44,43818.32
1987-05-19,37.7,28.0,32.2,27.9,73,17.9,11,26.18,1003.1,6.76,0.0,3.38,44062.06
1987-05-20,38.4,27.9,32.2,27.7,72,18.2,26,26.43,1002.7,6.96,0.0,3.82,43918.69
1987-05-21,38.9,27.7,32.6,27.5,69,16.7,9,27.09,1000.6,7.19,0.0,3.98,44021.71
1987-05-22,38.6,28.1,32.6,27.4,69,16.2,9,27.41,998.7,7.06,0.0,4.0,44268.66
1987-05-23,37.4,27.9,32.1,27.5,72,16.2,28,27.09,1000.2,6.88,0.0,3.35,43450.35
1987-05-24,38.4,28.0,32.7,28.0,71,14.9,19,26.48,1000.7,6.68,0.0,3.54,43431.51
1987-05-25,38.7,27.9,32.6,27.8,72,17.1,19,25.77,1002.4,6.49,0.0,4.24,44215.41
1987-05-26,38.7,27.7,32.4,27.9,73,15.5,15,25.9,1003.4,6.58,0.0,3.92,44198.93
1987-05-27,38.6,27.9,32.6,27.5,70,16.3,19,26.94,1003.1,6.97,0.0,3.97,44380.19
1987-05-28,37.9,27.6,32.1,27.4,71,18.0,4,26.67,1002.7,6.9,0.0,3.73,44436.07
1987-05-29,37.2,27.8,31.9,27.5,73,16.9,8,26.68,1003.1,6.77,0.0,3.34,44421.51
1987-05-30,37.1,28.1,32.0,27.6,73,16.9,13,26.2,1003.3,6.61,0.0,3.22,44676.46
1987-05-31,36.5,28.1,31.8,27.5,73,17.6,22,25.39,1002.8,6.5,0.0,2.96,44393.97
1987-06-01,36.0,28.6,31.9,27.4,72,18.2,50,20.86,1001.2,5.83,0.0,2.72,44329.89
1987-06-02,34.1,28.1,30.1,26.9,78,17.9,46,15.22,1000.2,3.98,10.2,2.03,40192.6
1987-06-03,33.2,26.6,29.5,26.3,78,10.5,97,19.08,998.1,4.43,0.3,1.96,43066.6
1987-06-04,31.5,26.5,28.5,26.0,83,14.3,100,14.39,995.3,3.35,0.2,1.52,26271.05
1987-06-05,35.3,26.1,30.3,27.2,79,13.3,100,19.36,996.5,4.64,0.4,2.32,43200.0
1987-06-06,36.3,28.6,32.1,28.7,78,16.3,51,25.16,998.6,6.15,0.0,2.49,44820.77
1987-06-07,35.5,28.7,31.4,27.8,76,19.1,45,21.9,999.3,5.51,0.3,2.43,44811.31
1987-06-08,33.8,28.1,29.8,27.0,81,14.8,79,14.96,998.7,3.66,12.7,2.02,30378.16
1987-06-09,32.2,27.2,29.2,26.7,83,13.0,80,16.88,998.7,3.81,8.9,1.43,42558.09
1987-06-10,33.2,26.7,29.7,26.9,81,9.6,76,19.92,998.7,4.45,1.6,1.86,43697.45
1987-06-11,35.1,27.0,30.9,27.9,80,11.0,59,22.75,997.8,5.23,0.1,2.27,44503.42
1987-06-12,36.9,28.7,32.3,28.0,73,14.3,96,22.13,996.3,5.61,3.7,3.01,43200.0
1987-06-13,37.0,29.1,32.3,28.0,72,14.0,98,19.61,994.4,5.12,0.0,3.03,40423.76
1987-06-14,38.0,29.6,33.3,27.9,66,14.1,84,22.51,994.4,5.98,0.1,3.37,41595.53
1987-06-15,38.1,29.2,33.2,28.7,72,16.9,41,24.08,995.1,6.21,0.0,3.2,45077.49
1987-06-16,37.6,29.6,32.7,28.7,74,11.4,82,23.36,996.9,5.72,0.0,3.19,44669.89
1987-06-17,38.1,29.1,32.5,28.7,76,10.6,68,23.01,995.9,5.42,2.1,3.35,43308.9
1987-06-18,37.1,29.0,32.9,28.7,74,8.6,99,19.1,994.1,4.65,0.3,3.1,41653.86
1987-06-19,36.2,29.4,32.6,28.4,73,11.3,99,19.72,993.6,4.77,0.5,2.72,41784.17
1987-06-20,36.9,28.8,32.4,28.6,76,11.8,70,23.52,994.2,5.62,0.0,2.8,43617.62
1987-06-21,34.5,28.2,30.3,28.3,86,11.4,78,17.34,997.4,3.86,6.4,1.9,37354.08
1987-06-22,33.3,28.5,30.6,28.2,83,25.8,100,12.38,1000.3,3.54,1.0,1.59,12593.39
1987-06-23,34.7,28.5,30.9,27.5,78,25.2,72,21.35,1001.0,5.61,3.6,2.26,40442.81
1987-06-24,34.3,28.5,31.0,27.4,76,23.0,40,20.85,1001.3,5.57,0.0,2.07,44953.86
1987-06-25,34.4,28.6,31.0,27.2,75,22.9,42,21.32,1001.2,5.71,0.3,2.18,45492.57
1987-06-26,35.1,28.8,31.2,27.3,75,21.9,64,22.08,1000.7,5.89,0.7,2.3,45758.92
1987-06-27,35.1,28.7,31.2,27.0,73,20.6,58,22.6,1001.6,6.07,0.0,2.6,45753.12
1987-06-28,34.5,28.3,31.0,26.8,73,19.6,57,21.68,1001.8,5.77,0.1,2.34,45747.59
1987-06-29,35.6,27.9,31.2,27.1,74,19.3,36,23.76,999.9,6.19,0.0,2.74,45742.39
1987-06-30,35.9,28.7,31.8,27.7,74,21.7,72,21.11,997.3,5.82,0.0,2.58,44378.01
1987-07-01,36.9,29.4,31.9,28.1,75,21.3,98,21.57,997.8,5.68,0.7,2.79,43558.96
1987-07-02,34.4,28.9,30.6,28.0,82,15.3,99,15.57,999.2,3.87,8.8,1.93,31349.72
1987-07-03,32.4,27.0,28.7,27.0,88,12.3,97,14.04,998.7,3.17,20.2,1.39,18989.58
1987-07-04,31.0,26.4,28.0,26.6,90,9.4,99,9.68,997.4,2.14,6.2,0.97,9260.66
1987-07-05,29.5,25.7,27.2,26.1,92,11.3,100,7.2,996.7,1.64,19.8,0.75,2640.73
1987-07-06,30.9,26.2,27.6,26.1,90,12.6,100,10.71,996.4,2.4,5.4,1.17,14664.61
1987-07-07,30.4,26.7,28.0,25.9,85,13.3,99,10.02,996.9,2.46,9.9,1.08,13902.9
1987-07-08,31.8,26.1,28.4,26.3,85,11.9,98,16.23,996.6,3.61,6.3,1.44,35150.7
1987-07-09,30.7,25.8,27.8,26.1,88,13.5,98,13.36,996.3,2.94,20.4,1.13,27818.14
1987-07-10,31.2,25.5,27.3,26.0,91,12.3,90,10.88,996.8,2.41,21.8,1.19,19491.72
1987-07-11,30.6,26.1,27.6,26.2,90,14.2,95,13.35,996.2,2.87,7.1,1.05,30976.34
1987-07-12,29.9,25.9,27.0,25.7,90,13.8,95,8.68,995.5,2.04,14.3,0.88,9751.76
1987-07-13,30.4,24.4,27.3,25.0,83,20.9,74,12.09,998.3,3.09,10.5,1.56,25037.33
1987-07-14,33.2,26.5,29.3,26.7,82,16.1,73,21.28,1000.0,4.8,1.3,1.7,42819.96
1987-07-15,32.6,27.0,28.8,26.6,85,14.7,90,13.64,999.2,3.25,8.3,1.68,14420.34
1987-07-16,32.3,27.1,28.8,26.2,82,14.2,98,14.61,996.5,3.49,8.4,1.55,35403.19
1987-07-17,30.4,26.1,27.4,26.0,90,13.6,99,8.95,995.5,2.07,23.2,1.01,11286.31
1987-07-18,28.6,25.7,26.7,26.1,96,18.7,99,5.6,995.2,1.2,91.6,0.36,3485.3
1987-07-19,30.8,25.9,27.8,26.0,87,20.4,90,10.65,996.0,2.7,4.0,1.04,21071.26
1987-07-20,31.4,26.5,28.5,26.1,83,21.7,84,16.18,997.2,3.81,4.1,1.25,36446.59
1987-07-21,31.4,26.0,28.3,26.3,85,17.7,80,15.65,997.9,3.57,2.9,1.22,32512.52
1987-07-22,30.8,26.2,28.4,26.3,85,15.2,93,15.28,998.8,3.46,4.5,1.07,36532.87
1987-07-23,32.0,27.0,28.8,26.5,84,14.0,99,13.77,1000.0,3.28,3.9,1.36,31973.41
1987-07-24,30.7,27.1,28.4,26.7,88,14.2,100,12.59,1000.4,2.87,11.8,0.9,16562.46
1987-07-25,30.1,26.5,27.9,26.6,90,17.7,100,8.27,999.9,1.94,12.2,0.94,645.48
1987-07-26,32.4,26.5,28.2,26.8,90,13.8,100,13.9,999.7,3.03,6.3,1.42,15684.54
1987-07-27,29.8,25.9,27.7,26.1,89,13.3,99,11.41,1000.7,2.56,10.2,0.88,18998.36
1987-07-28,31.1,26.6,28.1,26.3,87,16.0,98,14.61,1001.4,3.21,10.2,1.25,27992.32
1987-07-29,31.7,26.3,28.6,26.5,85,16.7,95,17.05,1000.9,3.78,3.4,1.31,39078.52
1987-07-30,31.5,26.5,28.2,26.4,87,18.0,99,14.1,1000.0,3.18,14.9,1.16,24931.26
1987-07-31,30.7,27.5,28.9,27.1,87,15.8,99,8.54,999.1,2.28,2.4,0.97,686.99
1987-08-01,32.2,27.8,29.4,27.0,83,15.1,99,10.32,998.2,2.74,2.0,1.47,6541.71
1987-08-02,33.8,26.8,29.0,26.9,85,11.7,99,13.32,999.0,3.18,4.2,1.88,13907.05
1987-08-03,31.1,26.0,27.7,26.3,90,10.2,96,11.36,1001.5,2.49,21.0,1.11,19261.57
1987-08-04,30.0,24.8,26.5,25.4,92,15.0,97,9.18,1001.9,2.0,37.4,1.07,8488.06
1987-08-05,30.8,25.2,27.2,25.4,87,18.7,78,14.9,1002.9,3.27,12.3,1.3,34540.72
1987-08-06,29.8,25.2,27.5,25.5,86,15.5,56,16.08,1005.0,3.46,7.8,1.05,42828.8
1987-08-07,32.0,25.5,28.3,26.1,85,14.1,57,20.39,1005.5,4.38,1.7,1.25,43275.4
1987-08-08,32.0,26.1,28.8,26.0,81,16.6,73,21.93,1003.2,4.89,0.6,1.76,42594.55
1987-08-09,32.7,26.7,29.2,26.2,80,17.5,92,23.12,1002.2,5.24,0.0,1.89,42208.24
1987-08-10,31.7,27.0,28.8,26.2,82,17.1,100,14.9,1001.0,3.73,0.0,1.65,24334.02
1987-08-11,32.1,27.3,29.2,26.4,81,20.1,100,16.99,1000.4,4.19,0.4,1.59,25004.92
1987-08-12,31.7,27.2,28.7,26.6,85,17.0,100,14.62,1001.5,3.43,0.5,1.16,21404.74
1987-08-13,32.7,26.5,28.6,26.4,85,11.8,98,19.29,1002.2,4.19,3.6,1.48,41513.21
1987-08-14,30.2,25.9,27.4,25.7,88,12.6,100,10.93,1002.7,2.47,8.8,1.13,12730.47
1987-08-15,31.1,25.7,28.0,25.8,85,14.1,98,15.64,1002.0,3.48,7.8,1.26,32396.72
1987-08-16,33.0,26.0,28.9,26.5,83,12.0,78,20.22,1001.2,4.42,5.2,1.9,43200.0
1987-08-17,33.5,26.1,28.9,26.7,85,10.7,89,19.47,998.9,4.21,2.6,1.96,43200.0
1987-08-18,33.4,26.0,29.6,27.1,83,7.4,85,20.48,996.9,4.47,2.3,1.76,42776.05
1987-08-19,33.7,26.8,29.5,27.2,85,9.4,100,17.68,995.6,3.96,4.1,1.71,36269.36
1987-08-20,28.7,25.8,27.0,26.0,92,12.6,100,5.32,995.5,1.31,16.0,0.69,812.45
1987-08-21,30.4,25.3,27.1,25.8,90,14.3,100,9.8,997.3,2.22,14.1,0.97,18931.63
1987-08-22,31.8,25.8,28.1,26.3,87,11.7,96,13.91,997.3,3.08,6.8,1.34,33903.29
1987-08-23,31.9,26.1,28.4,26.5,87,13.2,96,16.5,996.7,3.57,4.8,1.18,40713.07
1987-08-24,32.4,26.0,27.9,26.4,89,11.0,97,13.74,996.2,2.97,17.0,1.43,29510.11
1987-08-25,29.3,26.4,27.1,26.2,93,15.9,100,4.6,995.5,1.19,21.2,0.62,1377.69
1987-08-26,29.1,25.6,26.7,25.7,92,19.6,100,7.68,996.8,1.79,43.8,0.72,4986.76
1987-08-27,31.4,26.3,28.0,25.9,85,20.4,98,15.55,996.4,3.6,5.4,1.39,34919.43
1987-08-28,30.5,25.8,27.8,25.6,84,21.6,81,15.86,999.0,3.61,3.5,1.02,34043.76
1987-08-29,31.4,26.6,28.5,25.7,81,15.4,59,19.92,1000.3,4.46,1.4,1.3,41955.26
1987-08-30,31.6,25.9,28.3,25.6,81,13.2,94,19.08,1000.9,4.19,2.1,1.44,42782.51
1987-08-31,31.0,25.9,28.3,25.9,83,11.1,84,15.65,1000.8,3.48,2.3,1.31,39600.0
1987-09-01,32.6,26.9,28.4,26.4,85,11.7,96,13.66,999.9,3.07,5.5,1.68,21375.4
1987-09-02,32.4,26.0,28.2,26.2,86,9.2,94,15.88,999.5,3.48,5.9,1.65,29942.26
1987-09-03,31.0,25.8,28.1,26.1,86,10.5,92,14.77,1000.1,3.19,8.4,1.26,36316.65
1987-09-04,30.3,26.0,27.6,26.2,89,12.6,87,13.23,1000.5,2.83,4.4,0.88,28705.51
1987-09-05,30.9,26.0,28.2,26.0,84,14.5,92,15.17,1001.4,3.43,1.3,1.21,38459.88
1987-09-06,31.2,26.3,28.3,26.1,85,16.6,83,15.15,1002.0,3.42,3.2,1.17,38011.79
1987-09-07,31.8,26.4,28.4,26.5,86,13.1,97,16.13,1001.7,3.51,6.5,1.27,36427.26
1987-09-08,32.5,26.1,28.6,26.3,84,13.1,81,17.83,1001.5,3.93,1.5,1.69,41424.93
1987-09-09,30.9,25.9,28.1,26.0,85,13.8,88,16.77,1000.3,3.63,4.6,1.28,41447.31
1987-09-10,31.1,25.7,27.9,26.0,86,14.6,93,16.61,998.3,3.54,5.4,1.23,43200.0
1987-09-11,29.4,25.4,27.1,25.6,89,15.8,99,10.04,998.3,2.36,10.7,0.86,13220.17
1987-09-12,31.3,26.0,27.7,25.7,86,18.6,78,15.49,1000.8,3.43,5.6,1.28,34969.51
1987-09-13,30.7,25.3,27.7,25.8,86,17.6,76,15.0,1001.7,3.34,4.2,1.24,39074.37
1987-09-14,31.2,26.0,28.1,26.2,86,16.1,32,16.6,1002.6,3.6,2.5,1.3,42492.3
1987-09-15,30.9,26.4,28.1,26.2,86,14.1,45,18.09,1004.4,3.82,2.3,1.14,43200.0
1987-09-16,31.9,26.0,28.4,26.5,86,12.9,67,18.08,1006.0,3.88,0.6,1.37,41888.52
1987-09-17,31.8,26.0,28.7,26.7,86,11.4,30,19.61,1007.0,4.2,0.4,1.28,43200.0
1987-09-18,32.7,26.2,29.0,26.3,82,11.8,77,20.69,1006.6,4.58,0.2,1.83,43200.0
1987-09-19,32.7,26.3,28.7,26.7,85,10.5,61,18.86,1005.3,4.09,5.3,1.55,43200.0
1987-09-20,32.2,26.2,28.7,26.5,85,8.9,73,18.8,1004.6,4.08,2.1,1.63,43200.0
1987-09-21,31.7,25.5,28.0,26.3,88,9.4,86,17.4,1004.0,3.71,3.3,1.27,41598.79
1987-09-22,30.6,26.1,27.5,25.7,87,11.0,95,14.04,1004.1,3.02,3.3,1.08,32714.71
1987-09-23,29.5,25.5,27.2,25.6,88,9.4,99,12.51,1003.9,2.63,4.1,0.94,32250.43
1987-09-24,29.1,25.2,26.6,25.2,90,15.8,99,8.93,1003.6,1.98,15.5,0.9,11415.96
1987-09-25,29.2,25.1,26.4,25.4,92,10.7,100,7.46,1004.8,1.66,19.2,0.68,5129.22
1987-09-26,33.0,25.7,28.7,26.6,85,17.6,99,17.37,1004.5,3.89,1.8,1.62,32810.43
1987-09-27,33.4,26.5,29.6,26.6,80,13.6,71,22.56,1003.9,5.0,0.0,2.09,42905.1
1987-09-28,34.1,26.3,29.6,26.9,83,11.3,13,22.34,1006.5,4.87,0.1,2.17,42827.26
1987-09-29,32.9,26.6,29.1,27.0,86,13.2,49,19.41,1009.2,4.21,1.8,1.59,37391.37
1987-09-30,32.3,25.4,28.2,25.8,83,9.9,19,20.43,1010.6,4.37,0.2,1.89,42671.1
1987-10-01,32.1,24.2,27.9,25.3,82,8.7,22,21.05,1010.9,4.37,0.0,2.05,42592.86
1987-10-02,32.8,24.4,28.4,25.3,79,8.4,6,21.18,1009.3,4.52,0.0,2.36,41978.32
1987-10-03,33.4,24.1,28.4,24.7,76,9.4,3,21.71,1007.5,4.71,0.0,2.8,42436.36
1987-10-04,33.0,23.7,28.1,24.7,77,9.3,20,21.34,1007.8,4.64,0.0,2.55,42358.19
1987-10-05,33.3,23.6,28.3,24.6,75,8.5,26,21.09,1009.8,4.51,0.0,2.65,42280.15
1987-10-06,32.1,24.0,28.3,25.1,78,7.6,21,19.77,1010.4,4.32,0.0,2.05,41774.18
1987-10-07,31.8,24.7,28.1,24.9,78,8.4,26,18.85,1009.2,4.1,0.0,1.95,41784.77
1987-10-08,31.2,24.9,27.5,25.2,84,6.8,57,17.4,1008.0,3.63,5.1,1.55,38813.31
1987-10-09,29.2,24.1,26.2,24.8,90,6.8,70,14.08,1007.6,2.85,7.4,0.98,35263.18
1987-10-10,30.0,24.1,26.6,25.2,90,5.8,49,16.08,1007.0,3.3,1.3,1.04,38850.52
1987-10-11,30.8,23.9,27.4,25.0,84,6.3,19,19.2,1006.4,3.9,0.5,1.67,40057.82
1987-10-12,31.7,23.4,27.6,24.3,78,6.8,10,19.29,1007.3,4.09,0.0,2.15,41071.72
1987-10-13,31.9,23.4,27.6,24.3,78,7.3,4,19.52,1007.4,4.17,0.0,2.18,40824.81
1987-10-14,31.5,23.8,27.6,24.8,81,6.7,31,18.15,1007.9,3.88,0.3,1.85,40323.76
1987-10-15,31.9,23.8,27.8,24.9,80,10.5,100,16.87,1008.9,3.71,0.0,2.04,33414.77
1987-10-16,31.2,25.4,28.0,25.7,84,6.1,73,15.41,1009.8,3.26,1.8,1.49,38352.18
1987-10-17,31.8,24.9,27.9,25.7,85,7.7,31,17.21,1009.8,3.68,1.5,1.74,38397.5
1987-10-18,31.9,24.8,28.1,25.7,83,8.3,12,17.97,1009.1,3.88,1.0,1.79,39572.61
1987-10-19,31.7,25.0,28.2,26.0,85,15.9,28,16.64,1007.2,3.71,1.0,1.41,39036.5
1987-10-20,30.4,24.1,27.0,25.2,87,14.1,45,12.27,1006.7,2.69,16.6,1.04,31738.89
1987-10-21,29.9,22.0,25.6,21.6,73,8.9,10,20.5,1009.1,4.2,0.0,2.49,39594.4
1987-10-22,29.4,20.3,24.6,20.4,71,9.1,13,19.71,1010.8,4.16,0.0,2.25,38105.08
1987-10-23,28.5,18.4,23.5,19.6,73,8.5,0,20.67,1011.4,4.21,0.0,2.08,39567.85
1987-10-24,28.8,18.4,23.4,19.9,75,9.7,0,20.56,1011.7,4.18,0.0,1.93,39564.7
1987-10-25,29.2,20.1,24.8,21.4,76,8.5,12,18.48,1011.5,3.84,0.0,1.76,39267.1
1987-10-26,30.1,19.9,24.6,21.2,76,8.4,3,19.9,1010.6,4.13,0.0,2.03,39299.23
1987-10-27,30.1,20.3,25.0,21.3,74,9.7,7,19.47,1010.5,4.18,0.0,2.05,39036.05
1987-10-28,30.1,19.5,24.9,20.7,71,10.1,1,19.87,1010.5,4.22,0.0,2.28,39028.46
1987-10-29,30.2,21.3,25.7,21.2,69,7.7,9,19.08,1010.3,3.97,0.0,2.3,38821.19
1987-10-30,30.3,20.8,25.3,20.9,70,8.4,14,18.08,1010.5,3.73,0.0,2.43,38790.3
1987-10-31,30.6,21.4,25.5,21.4,72,8.7,16,19.28,1010.3,4.06,0.0,2.28,38758.95
1987-11-01,31.4,21.9,26.0,21.8,72,8.5,87,19.18,1009.1,4.11,0.0,2.51,38279.11
1987-11-02,31.5,20.0,25.6,21.8,75,9.1,97,18.35,1010.1,4.07,0.0,2.6,36477.01
1987-11-03,29.4,21.7,24.8,22.3,82,10.7,100,9.33,1011.8,2.19,4.2,1.78,21953.73
1987-11-04,28.5,22.5,24.7,21.0,73,13.3,97,8.63,1012.4,2.55,0.0,1.61,14503.22
1987-11-05,30.1,21.6,25.4,21.5,72,11.2,22,16.69,1011.6,3.8,0.0,2.16,37322.32
1987-11-06,29.7,19.7,24.1,19.5,68,11.2,0,18.81,1009.8,4.19,0.0,2.36,38393.83
1987-11-07,29.9,18.2,23.9,19.5,69,14.6,30,18.93,1010.2,4.22,0.0,2.35,38417.87
1987-11-08,29.8,18.8,24.1,19.3,67,12.1,48,18.71,1010.4,4.16,0.0,2.39,37652.23
1987-11-09,30.7,19.6,24.7,20.0,68,10.5,1,18.45,1009.0,4.13,0.0,2.5,38203.1
1987-11-10,31.0,19.2,24.9,20.2,68,11.1,0,18.44,1007.0,4.16,0.0,2.51,37963.3
1987-11-11,31.2,20.6,25.3,19.9,62,16.1,5,18.28,1007.5,4.61,0.0,2.68,37722.8
1987-11-12,29.5,21.7,25.4,20.7,67,13.6,100,6.07,1009.7,2.33,0.0,2.05,4484.85
1987-11-13,27.3,23.9,25.2,22.1,77,9.8,94,6.43,1010.1,1.84,1.8,1.3,11390.29
1987-11-14,27.4,22.8,24.6,22.8,87,9.8,92,6.49,1010.1,1.55,4.4,1.0,12930.52
1987-11-15,26.9,22.1,24.0,22.0,85,13.7,67,7.2,1010.3,1.75,0.2,0.96,19892.8
1987-11-16,28.8,19.8,24.1,20.1,71,8.8,18,16.79,1011.0,3.58,0.0,2.01,37042.78
1987-11-17,29.1,21.4,24.9,20.0,65,9.6,40,13.81,1011.9,3.44,0.0,2.19,31260.93
1987-11-18,30.1,19.8,24.4,19.8,68,8.0,24,14.68,1012.1,3.27,0.0,2.39,32803.99
1987-11-19,29.1,20.5,24.8,20.5,70,7.1,64,10.69,1011.3,2.52,0.0,2.04,34776.84
1987-11-20,28.4,20.8,24.5,20.8,73,8.1,64,8.8,1010.4,2.27,0.9,1.7,27803.69
1987-11-21,28.3,16.9,22.3,17.1,63,11.0,7,17.76,1011.7,3.92,0.0,2.46,36888.9
1987-11-22,27.9,15.2,21.2,15.9,62,11.5,22,17.56,1013.2,3.96,0.0,2.42,36372.08
1987-11-23,27.8,14.6,21.2,16.6,67,8.3,37,17.46,1012.7,3.64,0.0,2.09,36663.62
1987-11-24,28.0,17.1,22.2,17.7,68,7.7,65,16.8,1011.2,3.54,0.0,2.16,36000.0
1987-11-25,28.2,16.4,22.1,17.4,67,10.3,27,17.16,1010.6,3.74,0.0,2.27,36437.09
1987-11-26,28.4,16.5,21.9,16.8,63,13.0,2,17.37,1010.9,3.96,0.0,2.38,36459.2
1987-11-27,28.5,14.8,21.3,15.8,60,11.8,0,17.57,1010.9,4.03,0.0,2.55,36481.47
1987-11-28,28.5,14.3,20.8,15.2,60,12.4,0,17.68,1010.7,4.06,0.0,2.72,36503.86
1987-11-29,28.4,13.4,20.7,15.0,60,10.8,0,17.64,1012.3,4.04,0.0,2.73,36254.06
1987-11-30,28.1,13.2,20.6,15.5,64,9.9,0,17.45,1012.7,3.85,0.0,2.5,36276.2
1987-12-01,28.2,14.4,21.4,16.8,67,9.2,75,16.88,1012.4,3.64,0.0,2.28,36025.4
1987-12-02,28.1,16.2,21.8,17.5,69,9.0,86,16.21,1012.7,3.47,0.0,2.12,36000.0
1987-12-03,28.1,15.6,21.8,17.5,69,9.7,69,16.38,1012.6,3.51,0.0,2.21,36000.0
1987-12-04,27.9,17.1,21.8,16.9,65,9.7,66,15.81,1012.7,3.46,0.0,2.34,36000.0
1987-12-05,28.0,16.7,22.4,17.1,62,7.8,24,16.76,1012.6,3.34,0.0,2.34,36000.0
1987-12-06,27.5,16.8,22.0,17.3,66,8.8,39,15.89,1013.1,3.35,0.0,2.22,36000.0
1987-12-07,27.5,15.4,21.1,15.8,62,10.8,21,16.73,1014.0,3.75,0.0,2.35,36000.0
1987-12-08,27.2,14.4,20.5,14.7,57,11.1,0,16.98,1015.2,3.92,0.0,2.38,36000.0
1987-12-09,27.1,14.5,20.4,15.5,64,10.2,22,16.83,1015.8,3.54,0.0,2.25,36000.0
1987-12-10,27.2,14.4,20.4,15.7,66,9.5,11,16.76,1015.3,3.58,0.0,2.34,36000.0
1987-12-11,27.6,16.4,21.3,16.5,66,8.4,0,16.59,1013.2,3.26,0.0,2.23,36000.0
1987-12-12,28.0,15.7,22.4,18.5,72,13.0,46,13.18,1010.9,3.09,0.0,2.02,32448.17
1987-12-13,24.0,17.3,21.5,18.9,80,17.7,54,6.52,1009.6,1.93,2.3,1.1,17701.57
1987-12-14,24.7,14.5,19.2,14.9,67,12.1,1,16.5,1013.8,3.35,0.0,1.77,36000.0
1987-12-15,25.1,12.9,18.9,14.8,68,12.7,0,16.57,1015.7,3.37,0.0,1.83,36000.0
1987-12-16,25.3,13.9,19.4,15.6,71,9.6,8,16.26,1014.7,3.23,0.0,1.71,36000.0
1987-12-17,26.1,16.1,20.6,16.5,69,8.2,26,15.81,1014.4,3.2,0.0,1.86,36000.0
1987-12-18,26.3,16.0,20.6,16.1,67,11.0,23,14.55,1014.9,3.24,0.0,1.96,36000.0
1987-12-19,26.1,15.7,20.6,16.1,66,12.4,36,13.72,1015.8,3.11,0.0,1.98,36000.0
1987-12-20,26.6,16.5,21.4,16.8,66,8.9,88,13.69,1016.2,3.11,0.0,1.97,35933.5
1987-12-21,28.0,15.0,21.3,16.6,66,8.4,5,15.79,1017.4,3.33,0.0,2.38,36000.0
1987-12-22,27.5,16.1,21.4,16.2,62,9.6,1,16.16,1017.3,3.53,0.0,2.24,36125.89
1987-12-23,27.0,14.4,20.4,15.4,64,9.7,0,16.6,1016.0,3.55,0.0,2.39,36110.23
1987-12-24,26.7,13.5,20.2,15.3,65,10.1,0,16.43,1015.8,3.51,0.0,2.26,36094.13
1987-12-25,26.4,13.9,19.8,14.7,62,11.2,0,16.7,1017.9,3.61,0.0,2.32,36354.69
1987-12-26,27.1,13.9,20.1,15.4,65,10.4,0,16.6,1018.6,3.55,0.0,2.27,36337.69
